date,team,opponent,home_away,outcome,team_score,opponent_score,overtime,games,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,saves,shutouts,combined_sho,g_wins,g_loss,d_saves,corners,pk,pk_att,gwg,defensive_goals,defensive_assists,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_gc,defensive_goal_app,defensive_ggs,defensive_goalie_min_plyd,defensive_ga,defensive_saves,defensive_shutouts,defensive_combined_sho,defensive_g_wins,defensive_g_loss,defensive_d_saves,defensive_corners,defensive_pk,defensive_pk_att,defensive_gwg,team_id,opponent_id
9/15/2022,Hofstra Pride,Princeton,Home,Win,1,0,NA,1,1,0,7,6,14,0,1,0,0,0,90:00:00,0,6,1,0,0,0,0,5,0,0,1,0,0,17,6,13,0,3,0,0,0,90:00:00,1,5,0,0,0,0,0,8,0,1,0,283,554
9/18/2022,Hofstra Pride,Columbia,Home,Loss,1,2,NA,1,1,1,10,3,21,0,0,0,0,0,90:00:00,2,2,0,0,0,0,0,4,0,0,0,2,3,6,4,11,1,0,0,0,0,90:00:00,1,2,0,0,0,0,0,1,0,0,1,283,158
9/22/2022,Hofstra Pride,Hampton,Home,Win,8,0,NA,1,8,7,32,18,8,0,1,0,0,0,90:00:00,0,0,1,1,0,0,0,10,1,2,1,0,0,1,0,6,1,0,0,0,0,90:00:00,8,10,0,0,0,0,0,0,0,0,0,283,270
9/25/2022,Hofstra Pride,William & Mary,Home,Loss,0,2,NA,1,0,0,18,4,6,0,0,0,0,0,90:00:00,2,2,0,0,0,0,0,6,0,0,0,2,3,9,4,16,0,0,0,0,0,90:00:00,0,4,1,0,0,0,0,2,0,0,1,283,786
9/29/2022,Hofstra Pride,Monmouth,Away,Draw,1,1,NA,1,1,1,12,5,8,0,0,0,0,0,90:00:00,1,2,0,0,0,0,0,0,0,0,0,1,1,11,3,7,0,0,0,0,0,90:00:00,1,4,0,0,0,0,0,4,0,0,0,283,439
10/2/2022,Hofstra Pride,Northeastern,Away,Loss,1,2,NA,1,1,1,18,10,7,0,1,0,0,0,90:00:00,2,3,0,0,0,0,0,8,0,0,0,2,2,13,5,13,0,1,0,0,0,90:00:00,1,9,0,0,0,0,0,2,1,1,1,283,500
10/6/2022,Hofstra Pride,Drexel,Away,Loss,2,3,NA,1,2,3,19,9,9,0,0,0,0,0,90:00:00,3,2,0,0,0,0,0,7,0,0,0,3,4,9,5,11,0,0,0,0,0,90:00:00,2,7,0,0,0,0,0,4,0,0,1,283,191
10/9/2022,Hofstra Pride,Delaware,Away,Draw,0,0,NA,1,0,0,17,8,1,0,0,0,0,0,90:00:00,0,4,1,0,0,0,0,4,0,0,0,0,0,9,4,4,0,0,0,0,0,90:00:00,0,8,1,0,0,0,0,3,0,0,0,283,180
10/13/2022,Hofstra Pride,UNCW,Home,Win,2,1,NA,1,2,2,15,4,16,0,0,0,0,0,90:00:00,1,3,0,0,0,0,0,5,0,0,1,1,0,6,4,7,0,0,0,0,0,90:00:00,2,2,0,0,0,0,0,3,0,0,0,283,460
10/16/2022,Hofstra Pride,Col. of Charleston,Home,Win,2,1,NA,1,2,2,28,12,10,0,0,0,0,0,90:00:00,1,2,0,0,0,0,0,5,0,0,1,1,1,6,3,10,0,0,0,0,0,90:00:00,2,10,0,0,0,0,0,1,0,0,0,283,1014
10/23/2022,Hofstra Pride,Stony Brook,Home,Loss,1,2,NA,1,1,1,21,9,14,0,1,0,0,0,90:00:00,2,4,0,0,0,0,0,3,0,0,0,2,3,8,6,9,0,1,0,0,0,90:00:00,1,8,0,0,0,0,0,1,0,0,1,283,683
10/27/2022,Hofstra Pride,Monmouth,Away,Draw,1,1,3,1,1,0,12,7,16,0,0,0,0,0,110:00:00,1,4,0,0,0,0,0,3,0,1,0,1,1,14,5,12,0,1,0,0,0,110:00:00,1,6,0,0,0,0,0,7,0,0,0,283,439
10/30/2022,Hofstra Pride,"Towson West Long Branch, NJ",Away,Win,2,0,NA,1,2,1,8,4,18,0,0,0,0,0,90:00:00,0,2,1,0,0,0,0,7,1,1,1,0,0,6,2,11,0,1,0,0,0,90:00:00,2,2,0,0,0,0,0,0,0,0,0,283,711
11/5/2022,Hofstra Pride,Northeastern,Away,Win,2,1,2,1,2,2,21,9,18,0,0,0,0,0,110:00:00,1,8,0,0,0,0,0,5,0,0,1,1,1,16,9,14,0,1,0,0,0,110:00:00,2,7,0,0,0,0,0,2,0,0,0,283,500
11/12/2022,Hofstra Pride,Georgetown,Away,Loss,0,1,NA,1,0,0,1,0,8,0,1,0,0,0,90:00:00,1,4,0,0,0,0,0,2,0,0,0,1,1,17,5,7,0,0,0,0,0,90:00:00,0,0,1,0,0,0,0,6,0,0,1,283,251
8/18/2022,Holy Cross Crusaders,Iona,Home,Draw,0,0,NA,1,0,0,12,5,7,0,1,0,0,0,90:00:00,0,5,1,0,0,0,0,4,0,0,0,0,0,9,5,14,0,1,0,0,0,90:00:00,0,5,1,0,0,0,0,6,0,0,0,285,310
8/21/2022,Holy Cross Crusaders,Siena,Away,Draw,2,2,NA,1,2,1,8,4,16,0,2,0,0,0,90:00:00,2,3,0,0,0,0,0,8,0,0,0,2,1,15,5,11,0,1,0,0,0,90:00:00,2,3,0,0,0,0,0,6,1,1,0,285,639
8/25/2022,Holy Cross Crusaders,Fairfield,Home,Loss,0,1,NA,1,0,0,14,9,5,1,2,0,0,0,90:00:00,1,5,0,0,0,0,0,5,0,0,0,1,1,13,6,5,0,1,0,0,0,90:00:00,0,9,1,0,0,0,0,5,0,0,1,285,220
8/28/2022,Holy Cross Crusaders,Boston College,Away,Loss,0,3,NA,1,0,0,2,2,10,0,2,0,0,0,90:00:00,3,8,0,0,0,0,0,2,0,0,0,3,4,21,11,10,0,1,0,0,0,90:00:00,0,2,1,0,0,0,0,12,0,0,1,285,67
8/31/2022,Holy Cross Crusaders,Maine,Home,Loss,1,2,NA,1,1,0,12,6,15,0,2,0,0,0,90:00:00,2,5,0,0,0,0,0,8,0,0,0,2,2,15,7,9,0,1,0,0,0,90:00:00,1,5,0,0,0,0,0,1,0,0,1,285,380
9/4/2022,Holy Cross Crusaders,Bryant,Away,Loss,1,2,NA,1,1,1,15,7,14,0,4,0,0,0,90:00:00,2,4,0,0,0,0,0,4,0,0,0,2,1,8,6,7,0,0,0,0,0,90:00:00,1,6,0,0,0,0,0,3,0,0,1,285,81
9/8/2022,Holy Cross Crusaders,Rhode Island,Away,Draw,0,0,NA,1,0,0,5,1,14,0,2,0,0,0,90:00:00,0,5,1,0,0,0,0,9,0,1,0,0,0,10,5,13,0,2,0,0,0,90:00:00,0,1,1,0,0,0,0,7,0,0,0,285,572
9/11/2022,Holy Cross Crusaders,Maine,Away,Loss,0,4,NA,1,0,0,3,1,12,0,2,0,0,0,90:00:00,4,5,0,0,0,0,0,5,0,0,0,4,2,15,9,12,0,1,0,0,0,90:00:00,0,1,1,0,0,0,0,4,0,0,1,285,380
9/17/2022,Holy Cross Crusaders,American,Home,Draw,1,1,NA,1,1,1,12,8,10,0,1,0,0,0,90:00:00,1,5,0,0,0,0,0,4,0,0,0,1,0,8,6,6,0,1,0,0,0,90:00:00,1,7,0,0,0,0,0,1,0,0,0,285,23
9/21/2022,Holy Cross Crusaders,Army West Point,Away,Loss,0,1,NA,1,0,0,3,1,13,0,1,0,0,0,90:00:00,1,6,0,0,0,0,0,4,0,0,0,1,1,21,7,5,0,0,0,0,0,90:00:00,0,1,1,0,0,0,0,13,0,0,1,285,725
9/24/2022,Holy Cross Crusaders,Lehigh,Home,Loss,0,1,NA,1,0,0,4,2,7,0,2,0,0,0,90:00:00,1,1,0,0,0,0,0,3,0,0,0,1,0,9,2,7,0,2,0,0,0,90:00:00,0,2,1,0,0,0,0,7,0,0,1,285,352
10/1/2022,Holy Cross Crusaders,Bucknell,Away,Loss,1,5,NA,1,1,1,7,2,13,0,1,0,0,0,90:00:00,5,5,0,0,0,0,0,3,0,0,0,5,7,18,10,5,0,0,0,0,0,90:00:00,1,1,0,0,0,0,0,6,0,0,1,285,83
10/8/2022,Holy Cross Crusaders,Loyola Maryland,Away,Loss,0,1,NA,1,0,0,5,1,16,0,0,0,0,0,90:00:00,1,3,0,0,0,0,0,2,0,0,0,1,2,10,4,10,0,1,0,0,0,90:00:00,0,1,1,0,0,0,0,5,0,0,1,285,369
10/12/2022,Holy Cross Crusaders,Boston U.,Home,Loss,1,2,NA,1,1,1,5,3,14,0,3,0,0,0,90:00:00,2,3,0,0,0,0,0,1,0,0,0,2,0,16,5,7,0,0,0,0,0,90:00:00,1,2,0,0,0,0,0,7,0,0,1,285,68
10/15/2022,Holy Cross Crusaders,Lafayette,Home,Win,1,0,NA,1,1,1,8,3,13,0,2,0,0,0,90:00:00,0,7,1,0,0,0,0,5,0,0,1,0,0,18,7,9,0,1,0,0,0,90:00:00,1,2,0,0,0,0,0,3,0,0,0,285,342
10/21/2022,Holy Cross Crusaders,Navy,Away,Win,2,0,NA,1,2,1,13,7,14,0,0,0,0,0,90:00:00,0,6,1,0,0,0,0,5,0,0,1,0,0,16,6,10,0,0,0,0,0,90:00:00,2,5,0,0,0,0,0,2,0,0,0,285,726
10/26/2022,Holy Cross Crusaders,Colgate,Home,Loss,1,4,NA,1,1,1,5,1,14,0,3,0,0,0,90:00:00,4,5,0,0,0,0,0,2,0,0,0,4,2,10,9,8,0,1,0,0,0,90:00:00,1,0,0,0,0,0,0,5,0,0,1,285,153
8/18/2022,Houston Cougars,Oklahoma,Away,Draw,1,1,NA,1,1,0,5,3,12,0,1,0,0,0,90:00:00,1,6,0,0,0,0,0,3,1,1,0,1,1,15,7,10,0,1,0,0,0,90:00:00,1,2,0,0,0,0,0,4,0,0,0,288,522
8/21/2022,Houston Cougars,Lamar University,Away,Loss,0,3,NA,1,0,0,12,9,8,0,1,0,0,0,90:00:00,3,5,0,0,0,0,0,6,0,0,0,3,4,12,8,6,0,2,0,0,0,90:00:00,0,9,1,0,0,0,0,5,0,0,1,288,346
8/28/2022,Houston Cougars,Sam Houston,Away,Win,2,1,NA,1,2,2,14,9,0,0,0,0,0,0,90:00:00,1,5,0,0,0,0,0,3,0,0,1,1,0,9,6,1,0,0,0,0,0,90:00:00,2,7,0,0,0,0,0,1,0,0,0,288,624
9/1/2022,Houston Cougars,Baylor,Home,Loss,0,3,NA,1,0,0,15,10,6,0,0,0,0,0,90:00:00,3,4,0,0,0,0,0,10,0,0,0,3,3,10,7,8,0,0,0,0,0,90:00:00,0,10,1,1,0,0,0,6,0,0,1,288,51
9/4/2022,Houston Cougars,Rice,Home,Win,3,1,NA,1,3,2,10,5,12,0,0,0,0,0,90:00:00,1,7,0,0,0,0,0,2,0,0,1,1,0,11,8,8,0,1,0,0,0,90:00:00,3,2,0,0,0,0,0,4,1,1,0,288,574
9/8/2022,Houston Cougars,Texas Tech,Away,Loss,0,3,NA,1,0,0,3,1,7,0,0,0,0,0,90:00:00,3,2,0,0,0,0,0,5,0,0,0,3,1,13,5,11,0,0,0,0,0,90:00:00,0,1,1,0,0,0,0,6,0,0,1,288,700
9/11/2022,Houston Cougars,Houston Christian,Away,Win,3,1,NA,1,3,3,17,9,8,0,0,0,0,0,90:00:00,1,4,0,0,0,0,0,5,0,0,1,1,0,11,5,10,0,2,0,0,0,90:00:00,3,6,0,0,0,0,0,2,0,0,0,288,287
9/15/2022,Houston Cougars,South Fla.,Home,Win,2,1,NA,1,2,2,13,9,7,0,1,0,0,0,90:00:00,1,3,0,0,0,0,0,4,0,0,1,1,1,13,4,12,0,0,0,0,0,90:00:00,2,7,0,0,0,0,0,2,0,0,0,288,651
9/22/2022,Houston Cougars,East Carolina,Away,Loss,0,1,NA,1,0,0,3,1,5,0,1,0,0,0,90:00:00,1,0,0,0,0,0,0,7,0,0,0,1,1,6,1,2,0,0,0,0,0,90:00:00,0,1,1,0,0,0,0,5,0,0,1,288,196
9/29/2022,Houston Cougars,Memphis,Away,Draw,2,2,NA,1,2,4,3,3,7,0,2,0,0,0,90:00:00,2,7,0,0,0,0,0,3,0,0,0,2,1,23,9,6,0,1,0,0,0,90:00:00,2,1,0,0,0,0,0,17,0,0,0,288,404
10/2/2022,Houston Cougars,UTSA,Home,Win,1,0,NA,1,1,1,10,6,5,0,2,0,0,0,90:00:00,0,10,1,0,0,0,0,5,0,0,1,0,0,15,10,9,0,1,0,0,0,90:00:00,1,5,0,0,0,0,0,8,0,0,0,288,706
10/6/2022,Houston Cougars,SMU,Home,Draw,1,1,NA,1,1,0,13,6,7,0,1,0,0,0,90:00:00,1,4,0,0,0,0,0,1,0,0,0,1,1,13,5,10,0,0,0,0,0,90:00:00,1,5,0,0,0,0,0,4,0,0,0,288,663
10/9/2022,Houston Cougars,Tulsa,Home,Loss,0,3,NA,1,0,0,6,3,4,0,2,0,0,0,90:00:00,3,4,0,0,0,0,0,3,0,0,0,3,2,12,7,4,0,0,0,0,0,90:00:00,0,3,1,0,0,0,0,10,0,0,1,288,719
10/20/2022,Houston Cougars,Cincinnati,Away,Loss,0,2,NA,1,0,0,14,6,10,0,1,0,0,0,90:00:00,2,8,0,0,0,0,0,5,0,0,0,2,2,19,10,12,0,0,0,0,0,90:00:00,0,6,1,0,0,0,0,9,0,0,1,288,140
10/23/2022,Houston Cougars,UCF,Away,Loss,0,1,NA,1,0,0,3,1,8,0,0,0,0,0,90:00:00,1,3,0,0,0,0,0,3,0,0,0,1,1,12,4,11,0,0,0,0,0,90:00:00,0,1,1,0,0,0,0,3,0,0,1,288,128
10/27/2022,Houston Cougars,Temple,Home,Win,3,0,NA,1,3,0,17,9,6,0,1,0,0,0,90:00:00,0,3,1,0,0,0,0,8,0,0,1,0,0,3,3,8,0,0,0,0,0,90:00:00,3,6,0,0,0,0,0,3,0,0,0,288,690
8/18/2022,Houston Christian Huskies,UTSA,Away,Draw,0,0,NA,1,0,0,7,3,9,0,2,0,0,0,90:00:00,0,6,1,0,0,0,0,4,0,0,0,0,0,27,6,5,0,1,0,0,0,90:00:00,0,3,1,1,0,0,0,8,0,0,0,287,706
8/26/2022,Houston Christian Huskies,North Texas,Away,Loss,1,4,NA,1,1,1,5,3,9,0,2,0,0,0,90:00:00,4,8,0,0,0,0,0,1,0,0,0,4,3,31,12,8,0,0,0,0,0,90:00:00,1,2,0,0,0,0,0,7,1,1,1,287,497
8/28/2022,Houston Christian Huskies,Texas St.,Away,Loss,1,2,NA,1,1,0,12,4,15,0,2,0,0,0,90:00:00,2,8,0,0,0,0,0,2,0,0,0,2,1,22,10,11,0,0,0,0,0,90:00:00,1,3,0,0,0,0,0,4,1,1,1,287,670
9/1/2022,Houston Christian Huskies,Rice,Away,Loss,0,1,NA,1,0,0,6,2,15,0,1,0,0,0,90:00:00,1,6,0,0,0,0,0,2,0,0,0,1,1,10,7,9,0,0,0,0,0,90:00:00,0,2,1,0,0,0,0,6,0,0,1,287,574
9/4/2022,Houston Christian Huskies,Sam Houston,Away,Draw,1,1,NA,1,1,1,18,7,2,1,2,0,0,0,90:00:00,1,3,0,0,0,0,0,8,0,0,0,1,1,6,4,4,0,0,0,0,0,90:00:00,1,6,0,0,0,0,0,5,0,0,0,287,624
9/9/2022,Houston Christian Huskies,Tex. A&M-Commerce,Away,Loss,1,4,NA,1,1,0,19,4,3,0,1,0,0,0,90:00:00,4,1,0,0,0,0,0,5,0,1,0,4,4,18,5,6,0,0,0,0,0,90:00:00,1,3,0,0,0,0,0,7,0,0,1,287,199
9/11/2022,Houston Christian Huskies,Houston,Home,Loss,1,3,NA,1,1,0,11,5,10,0,2,0,0,0,90:00:00,3,6,0,0,0,0,0,2,0,0,0,3,3,17,9,8,0,0,0,0,0,90:00:00,1,4,0,0,0,0,0,5,0,0,1,287,288
9/16/2022,Houston Christian Huskies,A&M-Corpus Christi,Away,Loss,1,2,NA,1,1,0,13,6,11,0,0,0,0,0,90:00:00,2,2,0,0,0,0,0,3,0,0,0,2,1,10,4,7,0,0,0,0,0,90:00:00,1,5,0,0,0,0,0,1,1,1,1,287,26172
9/23/2022,Houston Christian Huskies,Southeastern La.,Home,Win,4,1,NA,1,4,3,18,9,9,0,0,0,0,0,90:00:00,1,1,0,0,0,0,0,1,0,0,1,1,2,9,2,5,0,0,0,0,0,90:00:00,4,5,0,0,0,0,0,2,0,0,0,287,655
9/25/2022,Houston Christian Huskies,UIW,Home,Draw,0,0,NA,1,0,0,9,3,5,0,1,0,0,0,90:00:00,0,4,1,0,0,0,0,5,0,0,0,0,0,14,4,9,0,4,0,0,0,90:00:00,0,3,1,0,0,0,0,3,0,0,0,287,2743
9/30/2022,Houston Christian Huskies,Northwestern St.,Away,Win,1,0,NA,1,1,1,3,3,11,0,0,0,0,0,90:00:00,0,4,1,0,0,0,0,0,0,0,1,0,0,8,4,7,0,0,0,0,0,90:00:00,1,2,0,0,0,0,0,7,0,0,0,287,508
10/7/2022,Houston Christian Huskies,Nicholls,Home,Win,3,0,NA,1,3,3,27,10,10,0,1,0,0,0,90:00:00,0,2,1,0,0,0,0,6,0,0,1,0,0,11,2,10,0,1,0,0,0,90:00:00,3,7,0,0,0,0,0,2,0,0,0,287,483
10/9/2022,Houston Christian Huskies,UIW,Away,Loss,0,1,NA,1,0,0,10,4,7,0,1,0,0,0,90:00:00,1,6,0,0,0,0,0,4,0,0,0,1,0,7,7,10,0,1,0,0,0,90:00:00,0,4,1,0,0,0,0,6,1,1,1,287,2743
10/14/2022,Houston Christian Huskies,McNeese,Away,Win,1,0,NA,1,1,1,11,6,13,0,1,0,0,0,90:00:00,0,4,1,0,0,0,0,5,0,0,1,0,0,10,4,4,0,0,0,0,0,90:00:00,1,5,0,0,0,0,0,2,0,0,0,287,402
10/16/2022,Houston Christian Huskies,Southeastern La.,Away,Win,2,0,NA,1,2,3,13,8,4,0,0,0,0,0,90:00:00,0,6,1,0,0,0,0,4,0,0,1,0,0,9,6,4,0,0,0,0,0,90:00:00,2,6,0,0,0,0,0,6,0,0,0,287,655
10/21/2022,Houston Christian Huskies,Lamar University,Home,Loss,0,3,NA,1,0,0,13,6,12,0,2,0,0,0,90:00:00,3,4,0,0,0,0,0,6,0,0,0,3,3,12,7,10,0,2,0,0,0,90:00:00,0,6,1,0,0,0,0,4,0,0,1,287,346
10/23/2022,Houston Christian Huskies,Tex. A&M-Commerce,Home,Loss,1,2,NA,1,1,2,21,8,6,0,0,0,0,0,90:00:00,2,1,0,0,0,0,0,5,0,0,0,2,3,7,3,11,0,2,0,0,0,90:00:00,1,7,0,0,0,0,0,4,0,0,1,287,199
10/28/2022,Houston Christian Huskies,A&M-Corpus Christi,Home,Win,2,1,NA,1,2,2,28,13,9,0,1,0,0,0,90:00:00,1,4,0,0,0,0,0,9,0,0,1,1,0,11,5,7,0,0,0,0,0,90:00:00,2,11,0,0,0,0,0,3,0,0,0,287,26172
11/2/2022,Houston Christian Huskies,"Southeastern La. Natchitoches, LA",Away,Win,1,0,2,1,1,1,23,7,6,0,0,0,0,0,110:00:00,0,3,1,0,0,0,0,5,0,0,1,0,0,11,3,6,0,0,0,0,0,110:00:00,1,6,0,0,0,0,0,10,0,0,0,287,655
11/4/2022,Houston Christian Huskies,"Lamar University Natchitoches, LA",Away,Loss,0,1,NA,1,0,0,10,3,14,0,2,0,0,0,90:00:00,1,10,0,0,0,0,0,4,0,0,0,1,0,21,11,9,0,1,0,0,0,90:00:00,0,3,1,0,0,0,0,4,0,0,1,287,346
8/18/2022,Howard Bison,Towson,Home,Loss,0,1,NA,1,0,0,10,6,5,0,1,0,0,0,90:00:00,1,7,0,0,0,0,0,2,0,0,0,1,0,14,8,7,0,2,0,0,0,90:00:00,0,6,1,0,0,0,0,5,0,0,1,290,711
8/21/2022,Howard Bison,Elon,Away,Draw,3,3,NA,1,3,2,13,5,6,0,0,0,0,0,90:00:00,3,7,0,0,0,0,0,4,0,0,0,3,0,19,9,11,0,2,0,0,0,90:00:00,3,2,0,0,0,0,0,5,0,0,0,290,1068
8/25/2022,Howard Bison,George Mason,Away,Loss,1,3,NA,1,1,0,10,4,9,0,0,0,0,0,90:00:00,3,2,0,0,0,0,0,5,0,0,0,3,2,8,5,7,0,0,0,0,0,90:00:00,1,3,0,0,0,0,0,6,0,0,1,290,248
8/29/2022,Howard Bison,Longwood,Away,Loss,0,2,NA,1,0,0,12,6,11,0,1,0,0,0,90:00:00,2,5,0,0,0,0,0,4,0,0,0,2,1,16,7,8,0,0,0,0,0,90:00:00,0,6,1,0,0,0,0,4,0,0,1,290,363
9/8/2022,Howard Bison,Loyola Maryland,Away,Loss,0,2,NA,1,0,0,7,2,2,0,0,0,0,0,90:00:00,2,3,0,0,0,0,0,1,0,0,0,2,1,7,5,4,0,0,0,0,0,90:00:00,0,2,1,0,0,0,0,4,0,0,1,290,369
9/11/2022,Howard Bison,George Washington,Home,Loss,1,2,NA,1,1,0,14,3,3,0,0,0,0,0,90:00:00,2,8,0,0,0,0,0,5,1,1,0,2,2,15,10,13,0,2,0,0,0,90:00:00,1,2,0,0,0,0,0,6,0,0,1,290,249
9/15/2022,Howard Bison,FDU,Home,Loss,1,3,NA,1,1,0,8,8,3,0,1,0,0,0,90:00:00,3,8,0,0,0,0,0,3,0,0,0,3,2,18,12,1,0,2,0,0,0,90:00:00,1,7,0,0,0,0,0,1,1,1,1,290,222
9/18/2022,Howard Bison,Merrimack,Home,Loss,0,1,NA,1,0,0,14,7,3,0,0,0,0,0,90:00:00,1,6,0,0,0,0,0,4,0,0,0,1,1,15,7,3,0,0,0,0,0,90:00:00,0,7,1,0,0,0,0,1,0,0,1,290,410
9/29/2022,Howard Bison,Saint Francis (PA),Away,Loss,1,2,NA,1,1,0,9,7,4,0,0,0,0,0,90:00:00,2,4,0,0,0,0,0,9,1,1,0,2,1,7,5,4,0,0,0,0,0,90:00:00,1,6,0,0,0,0,0,2,0,0,1,290,600
10/2/2022,Howard Bison,Sacred Heart,Home,Loss,2,5,NA,1,2,1,9,7,4,0,0,0,0,0,90:00:00,5,7,0,0,0,0,0,5,0,0,0,5,3,19,12,6,0,1,0,0,0,90:00:00,2,5,0,0,0,0,0,5,0,0,1,290,590
10/6/2022,Howard Bison,LIU,Away,Win,1,0,NA,1,1,1,10,4,10,0,0,0,0,0,90:00:00,0,6,1,0,0,0,0,2,0,0,1,0,0,19,6,11,0,0,0,0,0,90:00:00,1,3,0,0,0,0,0,6,0,0,0,290,361
10/9/2022,Howard Bison,Central Conn. St.,Home,Loss,0,3,NA,1,0,0,3,0,11,0,2,0,0,0,90:00:00,3,7,0,0,0,0,0,2,0,0,0,3,3,18,10,4,0,1,0,0,0,90:00:00,0,0,1,0,0,0,0,10,0,0,1,290,127
10/10/2022,Howard Bison,South Carolina St.,Home,Win,7,0,NA,1,7,5,39,21,4,0,0,0,0,0,90:00:00,0,5,1,0,0,0,0,11,1,1,1,0,0,5,5,4,0,0,0,0,0,90:00:00,7,14,0,0,0,0,0,1,0,0,0,290,647
10/16/2022,Howard Bison,St. Francis Brooklyn,Home,Win,2,1,NA,1,2,2,25,10,5,0,0,0,0,0,90:00:00,1,1,0,0,0,0,0,8,0,0,1,1,1,5,2,6,0,2,0,0,0,90:00:00,2,8,0,0,0,0,0,0,0,0,0,290,599
10/20/2022,Howard Bison,Stonehill,Away,Loss,0,1,NA,1,0,0,7,3,8,0,0,0,0,0,90:00:00,1,6,0,0,0,0,0,8,0,0,0,1,1,17,7,12,0,1,0,0,0,90:00:00,0,3,1,0,0,0,0,6,0,0,1,290,682
10/27/2022,Howard Bison,Wagner,Away,Draw,0,0,NA,1,0,0,21,10,11,0,1,0,0,0,90:00:00,0,3,1,0,0,0,0,4,0,0,0,0,0,10,3,11,0,0,0,0,0,90:00:00,0,10,1,0,0,0,0,1,0,0,0,290,748
8/18/2022,IUPUI Jaguars,Tennessee Tech,Away,Win,1,0,NA,1,1,1,10,4,7,0,0,0,0,0,90:00:00,0,2,1,0,0,0,0,4,0,0,1,0,0,9,2,3,0,0,0,0,0,90:00:00,1,3,0,0,0,0,0,8,0,0,0,2699,692
8/21/2022,IUPUI Jaguars,SIUE,Away,Win,3,2,NA,1,3,3,12,7,6,0,0,0,0,0,90:00:00,2,7,0,0,0,0,0,11,0,0,1,2,1,14,9,9,0,2,0,0,0,90:00:00,3,4,0,0,0,0,0,8,1,1,0,2699,660
8/25/2022,IUPUI Jaguars,Bellarmine,Home,Draw,0,0,NA,1,0,0,7,1,9,0,0,0,0,0,90:00:00,0,4,1,0,0,0,0,1,0,0,0,0,0,7,4,5,0,0,0,0,0,90:00:00,0,1,1,1,0,0,0,1,0,0,0,2699,52
8/28/2022,IUPUI Jaguars,Western Ill.,Home,Draw,0,0,NA,1,0,0,14,4,4,0,0,0,0,0,90:00:00,0,2,1,1,0,0,0,6,0,0,0,0,0,6,2,8,0,1,0,0,0,90:00:00,0,4,1,0,0,0,0,2,0,0,0,2699,771
9/2/2022,IUPUI Jaguars,Belmont,Away,Draw,0,0,NA,1,0,0,11,4,5,0,0,0,0,0,90:00:00,0,5,1,1,0,0,0,5,0,0,0,0,0,10,5,8,0,0,0,0,0,90:00:00,0,4,1,0,0,0,0,7,0,0,0,2699,14927
9/8/2022,IUPUI Jaguars,Murray St.,Home,Win,2,0,NA,1,2,1,13,7,9,0,0,0,0,0,90:00:00,0,3,1,1,0,0,0,6,0,0,1,0,0,5,3,10,0,0,0,0,0,90:00:00,2,5,0,0,0,0,0,1,0,0,0,2699,454
9/11/2022,IUPUI Jaguars,Evansville,Home,Win,2,0,NA,1,2,2,22,9,9,0,0,0,0,0,90:00:00,0,4,1,0,0,0,0,2,0,0,1,0,0,7,4,5,0,0,0,0,0,90:00:00,2,7,0,0,0,0,0,2,0,0,0,2699,219
9/15/2022,IUPUI Jaguars,Cleveland St.,Home,Win,4,2,NA,1,4,2,13,5,6,0,2,0,0,0,90:00:00,2,2,0,0,0,0,0,2,1,1,1,2,1,11,4,8,0,0,0,0,0,90:00:00,4,1,0,0,0,0,0,4,0,0,0,2699,148
9/18/2022,IUPUI Jaguars,Purdue Fort Wayne,Away,Draw,2,2,NA,1,2,1,14,7,9,0,1,0,0,0,90:00:00,2,3,0,0,0,0,0,4,1,1,0,2,2,12,6,11,0,1,0,0,0,90:00:00,2,5,0,0,0,0,0,2,1,1,0,2699,308
9/22/2022,IUPUI Jaguars,Northern Ky.,Away,Loss,0,3,NA,1,0,0,14,3,10,0,1,0,0,0,90:00:00,3,6,0,0,0,0,0,3,0,0,0,3,1,17,9,11,0,0,0,0,0,90:00:00,0,3,1,0,0,0,0,5,0,0,1,2699,505
9/25/2022,IUPUI Jaguars,Wright St.,Home,Draw,2,2,NA,1,2,1,20,7,5,0,0,0,0,0,90:00:00,2,3,0,0,0,0,0,7,0,0,0,2,1,11,5,10,0,0,0,0,0,90:00:00,2,5,0,0,0,0,0,4,1,1,0,2699,810
10/1/2022,IUPUI Jaguars,Oakland,Home,Draw,0,0,NA,1,0,0,11,5,8,0,0,0,0,0,90:00:00,0,6,1,1,0,0,0,0,0,0,0,0,0,13,6,3,0,1,0,0,0,90:00:00,0,5,1,0,0,0,0,3,0,0,0,2699,514
10/6/2022,IUPUI Jaguars,Milwaukee,Away,Loss,0,3,NA,1,0,0,8,3,9,0,1,0,0,0,90:00:00,3,8,0,0,0,0,0,2,0,0,0,3,3,24,11,8,0,0,0,0,0,90:00:00,0,3,1,0,0,0,0,8,0,0,1,2699,797
10/9/2022,IUPUI Jaguars,Detroit Mercy,Home,Win,3,0,NA,1,3,3,20,8,17,0,0,0,0,0,90:00:00,0,4,1,0,0,0,0,4,0,0,1,0,0,8,4,9,0,0,0,0,0,90:00:00,3,5,0,0,0,0,0,8,0,0,0,2699,184
